X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.33939589,38.9466169,30371144,38.946608,-77.339391,Wiehle Ave & Reston Station Blvd,classic,440,active,2021/11/07 17:13:33+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.35873778,38.95963925,30371145,38.959633,-77.358741,Library St & Freedom Dr,classic,441,active,2021/11/07 16:52:20+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.35760859,38.95534574,30371146,38.95534,-77.357611,Sunset Hills Rd & Discovery Square,classic,442,active,2021/11/07 04:34:26+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.04894582,38.89244581,30371147,38.892441,-77.048947,22nd St & Constitution Ave NW,classic,443,active,2021/11/07 18:53:36+00,12,0,10,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.91356226,38.89181151,30371148,38.891805,-76.913563,61st St & Banks Pl NE,classic,444,active,2021/11/07 04:34:25+00,4,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.35342101,38.96008785,30371149,38.960084,-77.353414,Temporary Rd & Old Reston Ave,classic,445,active,2021/11/07 04:34:28+00,13,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.36841886,38.95532118,30371150,38.955314,-77.368416,Reston YMCA,classic,446,active,2021/11/07 15:00:46+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.34037645,38.95145153,30371151,38.951443,-77.340377,Sunset Hills Rd & Isaac Newton Square,classic,447,active,2021/11/07 19:39:29+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.07086001,38.8938669,30371152,38.89386,-77.070862,N Lynn St & Fairfax Dr,classic,448,active,2021/11/07 22:56:51+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.0279731,38.96750995,30371153,38.967505,-77.027976,Georgia Ave & Piney Branch Rd NW,classic,449,active,2021/11/07 17:17:33+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.22742366,38.92308835,30371154,38.923083,-77.227417,Greensboro & International Dr,classic,450,active,2021/11/07 04:34:25+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.04069293,38.81235498,30371155,38.812351,-77.040691,Madison St & Fairfax St,classic,451,active,2021/11/07 19:17:21+00,5,0,9,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.01631241,38.9908795,30371156,38.990874,-77.016311,Sligo Ave & Carroll Ln,classic,452,active,2021/11/07 12:24:58+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.03444619,38.91902562,30371157,38.919019,-77.034449,15th & W St NW,classic,453,active,2021/11/07 22:49:59+00,5,0,12,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99012504,38.88249238,30371158,38.882489,-76.990121,12th St & Pennsylvania Ave SE,classic,454,active,2021/11/07 21:54:48+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00224056,38.95746908,30371159,38.957463,-77.002239,3rd St & Riggs Rd NE,classic,455,active,2021/11/07 21:08:37+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.11298783,38.87669979,30371160,38.876695,-77.112982,Carlin Springs Rd & N Thomas St,classic,456,active,2021/11/07 18:34:14+00,9,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.22015741,38.91525599,30371161,38.915246,-77.220157,Towers Crescent Dr & Tysons One Pl,classic,457,active,2021/11/07 04:34:28+00,9,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.04839768,39.03597448,30371162,39.035965,-77.048395,Amherst Ave & Prichard Rd,classic,464,active,2021/11/07 04:34:33+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.05309252,39.04327802,30371163,39.043272,-77.053085,Grandview & Blueridge Ave,classic,465,active,2021/11/07 04:34:26+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.04735554,39.03203836,30371164,39.032029,-77.04735,Windham Ln & Amherst Ave,classic,466,active,2021/11/07 04:34:31+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.34079017,38.97042184,30371165,38.970412,-77.340787,North Shore Dr & Village Rd,classic,467,active,2021/11/07 04:34:27+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.36309945,38.95517567,30371166,38.955171,-77.363094,Town Center Pkwy & Sunset Hills Rd,classic,468,active,2021/11/07 04:39:28+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.01626121,38.96884539,30371167,38.968834,-77.016258,3rd & Underwood St NW,classic,469,active,2021/11/07 19:50:00+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.97951875,38.93293774,30371168,38.93293,-76.979517,18th & Monroe St NE,classic,470,active,2021/11/07 19:02:47+00,9,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02173942,38.88345467,30371169,38.88345,-77.021741,7th & E St SW,classic,471,active,2021/11/07 20:25:10+00,6,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.16497551,39.12133653,30371170,39.121327,-77.164969,Shady Grove Metro East,classic,472,active,2021/11/07 04:39:27+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.06515303,38.9053739,30371171,38.905368,-77.065149,Potomac & M St NW,classic,473,active,2021/11/07 22:43:56+00,0,0,18,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04079129,38.92409526,30371172,38.924088,-77.040787,Columbia & Ontario Rd NW,classic,474,active,2021/11/07 22:36:42+00,20,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99841133,38.90294179,30371173,38.902932,-76.998405,6th & K St NE,classic,458,active,2021/11/07 20:54:36+00,7,0,11,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.10714475,39.01472127,30371174,39.014716,-77.107143,Pooks Hill Rd & Linden Ave,classic,459,active,2021/11/07 19:21:08+00,14,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.98831068,38.98265555,30371175,38.98265,-76.988311,Takoma Park Rec Center,classic,460,active,2021/11/07 20:58:34+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-76.98842521,38.98810553,30371176,38.988101,-76.988422,New Hampshire & Kirklynn Ave,classic,461,active,2021/11/07 21:12:03+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.05102134,39.03843258,30371177,39.038424,-77.05102,Wheaton Metro / Georgia Ave & Reedie Dr,classic,462,active,2021/11/07 19:51:09+00,16,0,3,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.04779151,39.04489276,30371178,39.044887,-77.047788,Amherst Ave & Elkins St,classic,463,active,2021/11/07 04:34:26+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.11106976,38.88828642,30371179,38.888282,-77.111066,Washington-Liberty High School / N Stafford St & Generals Way,classic,475,active,2021/11/07 18:27:19+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.14232467,38.88605447,30371180,38.886048,-77.142317,Westover Library / Washington Blvd & N McKinley Rd,classic,476,active,2021/11/07 18:50:57+00,7,0,8,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.10202628,38.85931463,30371181,38.859306,-77.102019,Columbia Pike & George Mason Dr,classic,477,active,2021/11/07 12:15:06+00,1,0,14,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.16705606,39.12583755,30371182,39.125828,-77.167059,Columbus Ave & Tribeca St,classic,478,active,2021/11/07 04:39:27+00,7,0,4,4,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.1648645,39.12333645,30371183,39.12333,-77.16486,Columbus Ave & Gramercy Blvd,classic,479,active,2021/11/07 04:39:27+00,8,0,2,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.35428383,38.96422006,30371184,38.964208,-77.35428,Reston Pkwy & Spectrum Dr,classic,480,active,2021/11/07 08:43:15+00,13,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2021/11/07 23:02:59+00,,"Fairfax, VA"
-77.20386685,39.10564649,30371185,39.105642,-77.20386,Key West Ave & Great Seneca Hwy,classic,481,active,2021/11/07 04:39:29+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.05416137,38.89950606,30371186,38.8995,-77.054155,Virginia Ave & 25th St NW,classic,482,active,2021/11/07 22:38:41+00,11,0,6,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03468174,38.90543196,30371187,38.905424,-77.034674,15th & M St NW,classic,483,active,2021/11/07 20:26:36+00,6,0,12,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02711482,38.92563966,30371188,38.925636,-77.027112,11th & Girard St NW,classic,484,active,2021/11/07 22:16:37+00,14,0,4,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04563898,38.91265289,30371189,38.912644,-77.04564,Connecticut Ave & R St NW,classic,485,active,2021/11/07 21:06:12+00,12,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.08208601,38.89256234,30371190,38.892556,-77.082089,Wilson Blvd & N Troy St,classic,486,active,2021/11/07 12:50:46+00,2,0,12,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.08713063,38.93630319,30371191,38.936298,-77.087128,American University East Campus,classic,487,active,2021/11/07 18:36:14+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03323446,38.89225315,30371192,38.892244,-77.033234,15th St & Constitution Ave NW,classic,488,active,2021/11/07 22:05:46+00,16,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.05026896,38.90530919,30371193,38.905303,-77.050264,23rd & M St NW,classic,490,active,2021/11/07 22:51:13+00,5,0,14,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.1926442,39.10698064,30371194,39.106971,-77.192645,Corporate Blvd & Omega Dr,classic,491,active,2021/11/07 04:39:29+00,9,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.20235376,39.10616256,30371195,39.106152,-77.202354,Key West Ave & Diamondback Dr,classic,492,active,2021/11/07 04:39:30+00,6,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-76.98184752,38.84627755,30371196,38.84627,-76.98185,Alabama Ave & Stanton Rd SE / Shops at Park Village,classic,493,active,2021/11/07 04:39:29+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.97557023,38.84378107,30371197,38.84377,-76.97557,Mississippi Ave & 19th St SE / THEARC,classic,494,active,2021/11/07 15:01:55+00,9,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.97703237,38.84624067,30371198,38.84623,-76.97703,19th & Savannah St SE,classic,495,active,2021/11/07 04:39:29+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00090067,38.83600932,30371199,38.836,-77.0009,4th St & Mississippi Ave SE,classic,496,active,2021/11/07 18:59:19+00,11,0,8,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00549541,38.82448737,30371200,38.824481,-77.005497,1st & S Capitol St SE / Oxon Run Trail,classic,497,active,2021/11/07 18:03:39+00,7,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00223636,38.82373977,30373121,38.82373,-77.00223,Livingston Rd & 3rd St SE,classic,498,active,2021/11/07 04:39:30+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01033136,38.81909997,30373122,38.81909,-77.01033,Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,classic,499,active,2021/11/07 04:39:30+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.94971673,38.88302247,30373123,38.883011,-76.949709,37th & Ely Pl SE,classic,500,active,2021/11/07 18:32:08+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03338628,38.89646902,30373124,38.896465,-77.033381,15th St & Pennsylvania Ave NW,classic,501,active,2021/11/07 22:04:30+00,9,0,9,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02524211,38.88044516,30373125,38.88044,-77.025236,Maine Ave & 9th St SW,classic,505,active,2021/11/07 22:59:29+00,6,0,9,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00779698,38.91500371,30373126,38.915,-77.0078,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,classic,506,active,2021/11/07 22:41:13+00,16,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.05006595,39.04313523,30373127,39.04313,-77.05006,Blueridge Ave & Elkin St,classic,507,active,2021/11/07 12:45:03+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.02791119,38.9567451,30373128,38.95674,-77.02791,Georgia Ave & Kennedy St NW,classic,508,active,2021/11/07 22:21:57+00,16,0,2,2,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99602549,38.89223078,30373129,38.89222,-76.99602,7th St & Massachusetts Ave NE,classic,509,active,2021/11/07 22:35:45+00,2,0,16,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.98340788,38.8733571,30373130,38.87335,-76.9834,Anacostia Park,classic,510,active,2021/11/07 22:35:33+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.12078092,39.06204565,30373131,39.062041,-77.120776,Twinbrook Metro,classic,511,active,2021/11/07 22:18:59+00,14,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,14,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.11287778,39.04754151,30373132,39.04753,-77.11287,White Flint Metro,classic,512,active,2021/11/07 04:29:24+00,25,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.10933353,39.04900419,30373133,39.049,-77.10933,Citadel Ave & McGrath Blvd,classic,513,active,2021/11/07 04:39:27+00,14,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.11367844,39.04977475,30373134,39.049765,-77.11368,Rockville Pike & Old Georgetown Rd,classic,514,active,2021/11/07 14:19:34+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.11350619,39.04318098,30373135,39.04317,-77.1135,Woodglen Dr & Executive Blvd,classic,515,active,2021/11/07 11:42:54+00,16,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,16,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.12570272,39.04873553,30373136,39.04873,-77.1257,Executive Blvd & E Jefferson St,classic,516,active,2021/11/07 04:39:31+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.11345677,39.06290874,30373137,39.0629,-77.113454,Fishers Ln & Rock Creek Mill Rd,classic,517,active,2021/11/07 04:39:30+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.12923906,39.06219877,30373138,39.06219,-77.129235,Congressional Ln & E Jefferson St,classic,518,active,2021/11/07 04:39:30+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
